artist_id,name,popularity,genres,img_url,followers,ranking
6ONZhCBqGaqvMWk3P1Y137,Los Linces de Bolivia,29,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b273969891f263b27968e2274ed1,,popular
3t8mzc4McRkE2bbnrQi3cV,Lou-Kass,24,['bolivian rock'],https://i.scdn.co/image/ab67616d0000b2739505a06e82c83cce3238f357,,blooming
2AS8xan4YWnSOZKj7UaVtk,Fiesta Cuetillo,23,['bolivian rock'],https://i.scdn.co/image/83389295386d3d06abe0081b9ec1b9e05afe7c2c,,blooming
3BP6BYaUeLV6OKu1z8Fh5p,Siempre KORY'S,26,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b27333c6e2c3f710b69dea7595c0,,popular
6E8IfauTjGFCRfblooH3Jq,Agrupación Sin Ley,25,['cumbia boliviana'],https://i.scdn.co/image/77344df92dfcd8ac295d78454bd4573c49bbc50c,,blooming
394GXzmBJQZsKaS7Pnzd74,Los Brothers,19,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b273922ed27746864ee300e9c36c,,blooming
1wC9h4NVFRojVLCT4iqybd,Raul Shaw Moreno,22,['bolero'],https://i.scdn.co/image/ab67616d0000b2737f3a4de47676051722206265,,blooming
5n6puNSnNhNNZhxvPxwbQp,Raymi Bolivia,18,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273128c3665d257d79ea8f9c9d2,,blooming
25A9fsEfQXPj2CXyhRaa0u,Los Bolitas,18,['bolivian rock'],https://i.scdn.co/image/b007ae835d7865bd3f8daa32b60c2798d547acf7,,blooming
7CVgowEHt62WkE5bnnu5JB,Semilla,25,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273436320c6fa17cf2aa78e7c8e,,blooming
0a8lwCnBzG9BkW821GvrmU,William Ernesto Centellas,18,"['andean', 'charango']",https://i.scdn.co/image/ab67616d0000b273df4fd7a1b18fb1c3556ba7d2,,blooming
49HTD106cs4kqPpCySMgkj,Los Jatun,27,['salay'],https://i.scdn.co/image/21e5168174d97653a6f6a19e24bae385c590fbdf,,popular
3JfbO4rk0FLKe1zIiTgWAr,Andesur,34,['folklore boliviano'],https://i.scdn.co/image/95487d562519a5f0aa9655aadb7bdd4a70f619d3,,popular
3M2lcymTGjn5Zep3mQEUBe,Siempre Mayas,19,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b2739f7d1cf5b61507df2a93fc28,,blooming
1giB2N76W0f0pC2Z8igC14,Renovacion Andina,17,['salay'],,,starters
7EiVBWmrJREnqfAtIaRtA2,Pk2,29,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b2734f3ba8b86331ddadcff9b937,,popular
06B6e0qeNzvfmGB5XnBtng,Tupay Bolivia,25,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b2736eeeaed95c37c2056caf6459,,blooming
4bU6ICsClJhv4OsHrTlwEF,Amaru,24,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273d8d486aeccef7a84a6913cf5,,blooming
1sFOJ66EzaYXoNZyX1mTWs,Krauss,14,['bolivian rock'],https://i.scdn.co/image/ab67616d0000b27367b0b9e10e79af90cd816c10,,starters
0rFfH3dHJ9KgR4z4cJm5KD,Los Kory Huayras,28,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b2732fa0bb8bd13c7cb27be15759,,popular
5ifRgTaaAXxScj0lxS7wHK,Erick Claros,0,['hip hop boliviano'],,,unkwown
54KFE3CMNoh9FsURVmcwlF,La Chiva,15,['bolivian rock'],https://i.scdn.co/image/66069799587fa4fd11fef7bac14c3c9e8048c3e1,,starters
0EnfOvSkKMpaeO2qnYyLUX,Coda 3,18,"['bolivian rock', 'indie boliviano']",https://i.scdn.co/image/ab67616d0000b2738473bd0b8e328d386d2433f6,,blooming
2ZQdHCcJNVYddE05HrM85k,Oz Rock,14,['bolivian rock'],https://i.scdn.co/image/df42b5452fce21477c328eb75a8110c0b7cf046a,,starters
0vtlXDLYf23CIA8IemsYz8,GRUPO EXPRESO DE BOLIVIA,23,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b273e038f0a4a39016ad9d61322e,,blooming
6ZS2jERHjAaze5E4sDiz2V,Rumba 7,20,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b273aaadc78a2cbec4282e84fbb7,,blooming
6nMF6YlMYvHKc41xxlaoON,Yalo Cuellar,28,['folklore boliviano'],https://i.scdn.co/image/1083e48763426b5a719350f6823248e082fa7540,,popular
2NGqxCvEzPD2Xc0G5EZgVh,Yuri Ortuño y la Nueva Proyeccion,14,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b2732e3725e98fed6d9965739751,,starters
0RuOVkTo9B9qaTT9tJD5AF,Banda Z Richard,21,['cumbia boliviana'],https://i.scdn.co/image/ab67616d0000b273d18048462d717577c9b75e7f,,blooming
3Zs54ac5VlHeb45fZWGfE3,Grupo Coca,11,"['andean', 'folklore boliviano']",https://i.scdn.co/image/ab67616d0000b27322e92621b8a1245a5c735ed1,,starters
50qwnyzu5dUP7JTZ1f93pz,Doble-A,16,['bolivian rock'],https://i.scdn.co/image/c625f6b5096fad0230f14227d16e1496a15b7757,,starters
2dCiQlgtyTpvnbs5X8VGnn,A Pie,24,['bolivian rock'],https://i.scdn.co/image/6dfe7adfce0381b95f2da2e2ee03e4ce77412de1,,blooming
7yE1onzMbRs2x0PJtZ667p,Antares,30,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273dbbd6d9cf1fea72e39242d1c,,popular
2ev2VET3EXiDz6JrBoyElB,Maldita-Jakeca,12,['bolivian rock'],https://i.scdn.co/image/ab67616d0000b273e70412c91805760ead75dada,,starters
5kTdznt6MSAyjRzHrsw9GQ,Zckrap,35,['hip hop boliviano'],https://i.scdn.co/image/ab67616d0000b27314d815123fb25f5d7fb958b7,,popular
7rT2dg18W622J4n6jYcquY,Bolivia Band,14,['latin pop'],https://i.scdn.co/image/ab67616d0000b2730ac7c28e126ce4a0a9b43fe1,,starters
703ukNcs8uA8R9sF7KOWG7,OiL,3,['bolivian rock'],https://i.scdn.co/image/ab67616d0000b273eab1c986a590637cecfee0a9,,unkwown
24ekejeYKRsI7YE26PczBs,Sentimiento Andino,24,['andean flute'],https://i.scdn.co/image/ab67616d0000b27396267b016c490b7bb21442ac,,blooming
5WlrBfFQ0OdkzZhmAd4C1q,Suyana,13,['bolivian rock'],https://i.scdn.co/image/df290c55d462b0ab1e66d3e1f5348c997028e9f7,,starters
26n3M4wRETNQgjtppLjdbA,Wara,21,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b27385a1169e6b0b5d6d831357f4,,blooming
12oiv7C4YZ3t7NxwewDaRC,Los Canarios del Chaco,24,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b27323075b6c06e794ec20147505,,blooming
183EnZ5fBjuTcqNalgJ5Fd,THEMPO,22,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273312899593681a1956622eea5,,blooming
4otpYgHGWGKhfghlCo8bBh,Banda Intercontinental Poopó,17,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273927aa6ed411194204d8bd569,,starters
7nGJIrYTEJHOMex1dZG3o9,Illapa Reggae,8,['reggae en espanol'],https://i.scdn.co/image/ab67616d0000b27391fd1ede2cd7c58a1285c6d3,,unkwown
6oieVNqVz70cI5skWedzO6,Anata Bolivia,21,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273d2600503df9ee1feba60d465,,blooming
5ZvwK0ZabdNTC4CB4TeqSc,Bolivia,16,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273c31b354d0dcbc1fa81372d18,,starters
3j3bELLniMh0KxbG3NePtD,Manuel Monroy Chazarreta,12,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b2730cdb22dd2e34585e20a1d10d,,starters
5EMehJgr9m69BmO5I7fxZS,Orgasmo,10,['bolivian rock'],https://i.scdn.co/image/0a87c763d4589aa676e19881ff576d9561267a33,,starters
3JNjJfCFurZgOYfpvj52AI,Karloz de la Torre,11,['bolivian rock'],https://i.scdn.co/image/407a61b4a01053ea7e4d897bd0c21a1144a4d5f6,,starters
53UBgzqCabyAZ0NpEDr26a,Música de Maestros,16,['folklore boliviano'],https://i.scdn.co/image/ab67616d0000b273f9af47149c95866912ec49b5,,starters
4x1llnJ7cSsHeO8zikHQUg,Mallku De Los Andes,12,"['andean', 'folklore boliviano']",https://i.scdn.co/image/ab67616d0000b27349059d406d564f7c836d01fe,,starters
2h6aLldQBBQT14eZt0vXPU,Los Taitas,28,['chamame'],https://i.scdn.co/image/ab67616d0000b273cc7ddaa3e37027e935d68b7f,,popular
5bKQMlxHqYnMhNUHdhRRVd,HUELLA BOLIVIA,0,['cumbia boliviana'],https://i.scdn.co/image/49c2a213cce8c87e543292bfe0155e39d46ca3ea,,unkwown
7F9lKQqpQ7PKUnw5SoP1BP,Donato Espinoza,11,"['andean', 'charango']",https://i.scdn.co/image/ab67616d0000b273b5c3eadc9f46720eaa7305a1,,starters
0ubGzO9HMMqNnclsGBnmpX,Los Cholos Andinos,13,['andean'],https://i.scdn.co/image/ab67616d0000b27315cc2bc725b73d9ef50e5187,,starters
2AAyiqHQQfbJp2QxiTqmz9,Eddy Navia,18,"['andean', 'charango']",https://i.scdn.co/image/ab67616d0000b27394c6048f7e0b84bb379dc9ad,,blooming
5QOjimGl49GNSyWparu0lZ,Ruphay,13,"['andean', 'folklore boliviano']",https://i.scdn.co/image/ab67616d0000b27369146d87f005f5dd9a1548ae,,starters
7CoQ5eN08elIm8j7cFSP0e,La Logia,28,['bolivian rock'],https://i.scdn.co/image/ab67616d0000b273b26c4db9440e1c11e0826368,,popular
